51336221208,dcg,286,164
51336229916,ega,122,339
51336230942,gge,265,26
51336231705,ead,151,121
51336233846,dbe,12,203
51336257137,ddc,94,120
51336288753,cbb,145,5
51336289069,efg,101,68
51336302040,ede,10,83
51336335208,gad,33,267
51336346369,cfa,176,46
51336359451,ccd,276,211
51336368133,gfb,290,157
51336375523,cbf,239,134
51336381236,cgb,179,219
51336388986,afe,162,38
51336397062,bfg,289,176
51336409247,aab,211,255
51336441780,bba,280,116
51336443483,aed,52,80
51336443848,faf,226,110
51336452361,add,89,119
51336480839,aaf,174,51
51336509515,dfa,29,146
51336513302,gdf,250,14
51336522518,ece,96,189
51336531782,ccc,255,98
51336570554,eac,24,189
51336582266,cgd,75,69
51336586555,deg,225,48
51336601820,dbe,212,184
51336621820,egf,20,206
51336641061,fgb,53,137
51336661253,gaf,246,313
51336663096,fdb,107,231
51336671708,gce,246,358
51336682652,eeg,249,75
51336694534,bff,121,245
51336709770,bcd,18,257
51336712595,ecd,133,119
51336727985,cbb,239,5
51336765299,gba,92,153
51336772267,dbf,191,30
51336797718,acf,259,244
51336803230,bfe,295,149
51336807484,ggb,229,42
51336811642,fdg,12,49
51336837684,dda,74,110
51336857712,aag,89,136
51336865248,ece,139,179
51336875688,daa,51,53
51336884611,dcd,287,20
51336911250,ace,92,101
51336947175,fcf,224,180
51336959160,bee,271,102
51336974356,egd,127,124
51336991623,dbe,1,198
51337028739,fdg,196,56
51337035498,acg,60,91
51337038239,ccd,36,244
51337039436,ggd,137,5
51337051538,cba,153,36
51337057285,ccg,163,205
51337057422,egd,256,115
51337060387,gcd,62,154
51337062266,cea,213,202
51337064531,cbc,141,165
51337067123,acd,213,34
51337071301,efc,40,49
51337082609,dae,68,107
51337093291,bca,35,176
51337114769,ebb,278,312
51337136627,bac,225,87
51337171594,acg,66,97
51337176802,ced,264,34
51337180326,ggc,2,180
51337184040,bfa,31,84
51337186041,dbd,103,23
51337219424,ffb,104,147
51337238354,fbf,219,256
51337240247,cff,138,166
51337247361,cdf,284,73
51337262121,gbd,60,140
51337263871,eeb,265,57
51337264914,deg,261,51
51337269921,baa,92,91
51337341546,agb,54,306
51337342709,ged,202,54
51337369827,beg,190,182
51337374415,ebf,42,235
51337377011,ade,140,170
51337397044,eaf,67,59
51337398393,bff,153,225
51337401383,caa,180,270
51337409646,fba,10,112
51337436810,ada,2,147
51337439435,daa,239,47
51337450112,gfc,271,252
51337470493,agf,273,302
51337474272,faa,68,184
51337495771,dbb,263,5
51337496973,bed,186,154
51337516861,fgf,21,202
51337524696,gbe,44,345
51337530438,dge,264,126
51337565142,def,235,137
51337585297,aae,43,243
51337603109,aeb,272,320
51337611141,bag,249,363
51337611421,baf,59,42
51337622063,edf,292,130
51337625691,eae,34,206
51337626017,gaa,250,59
51337635202,eff,186,209
51337643747,abf,74,374
51337652947,eeb,249,67
51337673288,dee,287,171
51337682983,feb,96,172
51337689365,ddf,144,65
51337695496,aaa,268,193
51337701892,cfd,205,107
51337705815,agd,244,177
51337743570,cbg,209,285
51337751899,cgg,57,174
51337754893,aec,82,93
51337755737,fed,43,113
51337758408,bgb,48,230
51337766413,cga,95,94
51337779090,aef,87,52
51337786810,eeb,163,66
51337815198,cac,287,262
51337821754,fdc,230,5
51337828386,gbb,18,5
51337837921,dcg,262,165
51337840462,gge,16,26
51337842957,cdd,261,392
51337844547,bbb,168,126
51337884439,dfe,66,88
51337886701,gcb,15,156
51337893237,bea,279,62
51337894959,gga,126,16
51337910356,bad,85,5
51337911149,fcb,42,76
51337911166,gfa,36,295
51337930490,gea,254,295
51337942404,gaa,273,50
51337945900,fcg,212,128
51337951216,fff,120,182
51337960288,edg,285,11
51337967375,gcc,270,127
51337978465,dfd,133,74
51338006844,cgf,291,115
51338037795,fbe,165,28
51338072239,dff,170,30
51338117480,dgb,255,209
51338134475,caf,87,120
51338175414,bac,187,100
51338177169,bec,278,166
51338185893,adc,258,89
51338217649,dce,41,148
51338223885,afg,2,177
51338244315,fbc,284,240
51338246536,aed,93,76
51338271083,cgf,20,121
51338273310,aga,44,235
51338302531,gdc,184,210
51338317476,fge,167,60
51338319867,gga,52,16
51338350006,geb,158,42
51338352610,fed,288,133
51338354848,egc,293,88
51338359861,ege,135,192
51338381558,efa,125,91
51338404054,gbf,186,146
51338404613,fac,131,77
51338410675,adf,28,156
51338446739,gfc,278,297
51338460084,fde,250,7
51338475736,aeg,53,5
51338479019,bfd,144,116
51338496675,gff,2,209
51338505351,aab,33,224
51338507575,ded,121,140
51338508151,gcg,151,7
51338531054,fba,40,127
51338547332,bfb,149,19
51338556429,gee,254,164
51338562455,fgc,186,15
51338562473,fga,198,246
51338598801,dgd,126,141
51338600805,ddb,51,49
51338609214,dcf,55,300
51338659591,dgf,261,175
51338682723,ceg,158,137
51338689642,cdg,67,74
51338691524,gfc,23,291
51338693993,afa,235,7
51338715947,cad,89,357
51338728599,dee,101,193
51338777576,ade,117,193
51338778395,ebc,46,362
51338792440,fbb,9,309
51338801557,aac,23,8
51338841002,fec,298,73
51338841883,cbd,189,120
51338852746,gdg,79,231
51338865480,aca,260,77
51338878884,cea,199,222
51338880135,dea,213,511
51338883635,adg,244,43
51338883892,dda,290,106
51338923317,eaa,252,88
51338954841,ffg,167,170
51338956634,bfb,221,18
51338964569,eda,112,10
51338980605,gbe,149,338
51339027026,faa,64,163
51339073062,fbd,151,124
51339098120,bcf,106,134
51339120121,beb,118,329
51339121770,bdb,299,159
51339133860,feg,107,298
51339170410,bdb,197,176
51339176628,eee,251,162
51339189702,bcd,214,262
51339198427,acf,31,287
51339200106,ebd,41,133
51339250163,eba,167,27
51339256167,dgb,239,246
51339257468,abg,157,28
51339277465,gae,6,242
51339284002,cbe,252,137
51339285583,ddf,43,71
51339288951,eab,156,193
51339336869,cec,131,60
51339338358,ced,157,30
51339343519,fce,47,141
51339347380,efc,101,51
51339353445,gbc,262,19
51339380820,gfb,105,150
51339386166,dff,40,32
51339387682,dag,83,204
51339390060,agf,197,314
51339421738,fgf,96,232
51339448627,dcc,145,131
51339460115,ged,135,51
51339474738,cfd,257,127
51339483694,bfe,151,146
51339492899,cae,138,207
51339530876,deb,93,90
51339541943,ddc,38,106
51339544502,eaa,107,101
51339581265,gfc,267,308
51339582550,gcc,293,129
51339623704,gge,299,26
51339628276,fcf,70,154
51339631640,ccb,217,234
51339642161,efb,34,183
51339642638,cfe,121,117
51339644152,bff,21,252
51339644153,aee,71,264
51339649064,fab,259,182
51339658545,bbb,243,144
51339670940,geg,18,234
51339677302,acg,49,87
51339702957,ccf,33,118
51339717043,cfd,259,102
51339728804,aaa,183,189
51339758323,geb,197,41
51339766756,bae,178,86
51339807193,bce,271,124
51339813771,dcg,60,168
51339821629,bda,264,65
51339824464,age,289,217
51339830685,eag,184,136
51339866877,gag,195,123
51339879048,bbf,175,115
51339895248,dca,32,16
51339909938,bcc,12,79
51339911021,ded,224,152
51339912763,edc,235,264
51339914866,cce,216,53
51339925989,bba,15,95
51339927326,fgg,184,123
51339938730,fda,11,6
51339942260,ede,237,95
51339952734,ggb,276,47
51339952879,acf,211,335
51339955930,edb,171,318
51339965555,cgc,254,56
51339967986,dba,36,190
51339969177,dfd,266,62
51339977290,bgd,175,162
51339997983,gaa,258,43
51340031640,gad,203,293
51340076860,aaa,138,202
51340082818,cba,204,30
51340096381,gae,143,244
51340100842,fag,240,100
51340134844,acc,42,194
51340138721,bdd,234,241
51340150117,bga,193,179
51340169977,dge,274,120
51340179418,faf,241,112
51340222750,gce,53,422
51340239054,cce,186,57
51340241508,gff,122,221
51340241661,fdd,27,96
51340263909,ada,226,147
51340277564,gca,213,29
51340291101,ecc,112,51
51340298872,dfg,206,92
51340333000,dec,219,26
51340358379,fgg,236,118
51340367606,gec,238,5
51340376381,cef,264,119
51340390626,fcd,285,368
51340395761,dac,165,152
51340421621,fba,23,132
51340439645,cfc,131,73
51340464313,dgd,123,124
51340488731,eca,265,116
51340511061,ggd,231,5
51340562127,aaa,30,193
51340570701,gde,261,227
51340599713,adb,184,108
51340613568,abc,75,44
51340634283,fdd,123,83
51340641942,fad,206,22
51340649815,dbb,208,5
51340653347,cfd,53,81
51340662375,ffa,102,101
51340669226,fgg,182,116
51340678781,fbf,145,258
51340691553,afd,102,170
51340724814,beg,44,216
51340733331,add,274,132
51340735086,bca,298,209
51340738972,def,165,124
51340807246,bcb,2,27
51340823628,eea,56,155
51340846750,cac,202,235
51340855459,dcb,279,52
51340871788,ced,156,32
51340878939,cca,155,142
51340893243,gfe,12,15
51340934958,bec,223,161
51340935260,ffe,49,67
51340940263,ffd,174,108
51340982046,gdd,226,216
51340996504,ced,196,27
51341006421,bdg,102,171
51341032014,caf,116,127
51341080488,fcc,64,89
51341082977,aad,160,159
51341087790,fbg,116,21
51341102207,cca,290,163
51341108208,cea,4,208
51341130801,dca,137,15
51341131627,gga,144,14
51341161515,fae,9,278
51341173166,afb,225,67
51341176832,cca,182,136
51341187115,dgg,28,125
51341229059,gdf,226,11
51341243619,fed,259,154
51341267982,dgb,164,255
51341278633,eeb,92,55
51341281685,gcd,229,141
51341282120,bgb,259,216
51341294370,gbb,130,5
51341340404,bgf,270,22
51341342153,ebe,271,199
51341349773,ffc,122,125
51341356535,ece,168,211
51341403813,ecb,147,60
51341426446,fgf,55,185
51341447216,aeg,182,5
51341452724,efd,60,39
51341472421,efe,81,227
51341472966,gda,74,132
51341491805,bgg,101,135
51341494549,aae,141,201
51341512951,abb,261,270
51341521066,bgd,181,142
51341549296,afe,52,40
51341553551,bde,190,179
51341560910,ccb,9,191
51341566218,bfe,228,118
51341569641,ccf,227,115
51341583027,fgd,212,280
51341587474,gge,172,23
51341595275,dad,127,68
51341598220,bdc,62,238
51341599363,eef,281,259
51341628684,aff,96,227
51341636181,fed,298,155
51341685654,bbc,195,90
51341687615,eea,46,158
51341694783,ddb,136,40
51341718216,cff,192,137
51341726035,cgf,299,127
51341737203,ebb,247,265
51341751342,dbg,267,89
51341762945,aag,122,134
51341765878,cbb,294,5
51341771650,bfd,26,100
51341775147,cdb,196,166
51341785266,ddd,124,154
51341795724,cfg,269,175
51341800155,ged,29,58
51341805161,bfc,295,158
51341811778,egf,49,173
51341815703,caa,36,288
51341839839,bbg,137,213
51341843442,eaa,55,117
51341845280,adg,41,40
51341874746,dac,261,179
51341876484,gbf,98,134
51341887435,bdd,27,269
51341899420,eae,147,168
51341912344,bed,31,181
51341921078,ege,238,155
51341947777,cfd,84,85
51341972726,cda,282,226
51341977770,ebb,24,267
51341984826,cbg,104,259
51341986307,ddd,218,138
51341988150,gff,21,218
51341997377,eff,185,221
51342017495,edd,154,40
51342050879,bec,73,189
51342065904,dga,50,5
51342069094,ddg,184,125
51342070958,eae,202,178
51342073815,cff,81,135
51342081699,aef,136,50
51342095961,gcg,25,6
51342100747,bca,269,209
51342115607,dbc,92,130
51342132614,cdb,70,146
51342143952,abe,165,285
51342145679,ebc,157,423
51342172531,fdg,171,65
51342195816,ceb,60,249
51342197671,fea,219,109
51342209202,aeg,74,5
51342227779,dce,272,149
51342235719,bag,269,337
51342236194,egd,158,104
51342237726,dba,244,201
51342238052,ead,96,111
51342243932,gbf,85,109
51342246707,edb,83,314
51342279346,bbe,41,149
51342283128,dfb,289,115
51342291364,gge,90,23
51342322869,gbe,29,300
51342332897,adb,21,91
51342340786,fbe,154,24
51342349512,ddd,215,138
51342349750,aea,246,347
51342370265,cfd,251,73
51342373421,deb,19,90
51342380116,aaf,113,54
51342390721,fde,50,7
51342391284,fgb,68,124
51342423151,aab,167,217
51342449719,ggg,54,165
51342451110,agg,175,193
51342467443,cfb,64,139
51342480803,gge,85,21
51342496103,gga,248,13
51342509219,dae,47,108
51342528941,caf,175,144
51342538403,eeg,200,81
51342549893,cdf,90,63
51342568650,cbc,41,173
51342598116,eaf,56,64
51342612062,abf,142,310
51342612181,gdc,226,228
51342612190,bee,235,112
51342621860,cde,185,194
51342639300,fed,116,150
51342646825,bfc,145,145
51342663414,dab,82,138
51342675238,dbf,271,32
51342682288,ggf,58,138
51342691268,cba,55,28
51342715993,fef,226,247
51342716058,ccc,72,113
51342716776,dbg,40,90
51342741488,bfa,283,69
51342745720,fee,141,53
51342758916,bad,171,5
51342827273,dac,152,211
51342856244,aba,258,227
51342889644,fdf,108,94
51342897159,bfe,233,130
51342904302,fff,69,196
51342905065,aae,137,235
51342920664,fca,141,74
51342922600,baf,43,34
51342922710,eag,232,125
51342929189,eeb,263,53
51342952683,edc,277,224
51342956612,cbf,98,144
51342959869,cag,64,458
51342960444,ege,72,161
51342983314,dgc,78,77
51342984190,fga,171,221
51343024775,afg,233,205
51343088135,fdd,21,98
51343144220,eed,243,18
51343161568,afc,40,214
51343180875,bdf,20,183
51343188310,gfa,209,244
51343206170,aac,43,6
51343212526,cfc,75,62
51343218698,fag,178,107
51343231063,fcd,85,353
51343250246,ffb,253,133
51343260597,bee,165,91
51343280515,bgc,217,105
51343282134,acb,50,58
51343288925,gfg,53,44
51343296520,def,89,121
51343330587,cea,102,218
51343374545,baf,234,35
51343384311,gce,135,426
51343408484,cab,207,167
51343468472,dfc,125,40
51343481808,gac,101,161
51343482642,ffa,61,89
51343485100,egg,293,216
51343564537,fgg,17,114
51343570893,afd,135,183
51343584804,ebg,103,66
51343602401,acc,65,182
51343659025,cce,93,54
51343670462,bfe,137,140
51343673893,gbe,40,264
51343683086,baa,65,82
51343693121,cab,4,198
51343699939,cca,85,130
51343703985,egb,64,185
51343720175,efg,158,67
51343746691,daa,298,54
51343762809,dfg,142,103
51343765299,gdg,197,189
51343771088,abe,33,330
51343776801,cce,42,53
51343777103,bef,85,198
51343783924,bde,179,182
51343796866,ead,270,104
51343802115,edg,51,9
51343824030,eea,214,159
51343854156,bfa,105,61
51343856293,bgb,7,203
51343859643,feg,85,253
51343861285,bfg,237,154
51343868263,dga,138,5
51343901630,eef,175,290
51343903127,aac,284,6
51343913594,ecd,51,117
51343922800,gab,233,29
51343947130,eae,295,169
51343991947,gfd,136,128
51343995619,bbd,52,19
51343997554,fgd,31,313
51344009665,eff,75,209
51344034946,cbg,78,287
51344090729,gda,16,137
51344131373,cgg,48,196
51344165822,ecc,255,45
51344178357,aag,176,136
51344239719,bcf,179,123
51344278625,dfa,245,172
51344298314,gcf,293,100
51344315778,cbb,25,5
51344335403,ecg,260,160
51344366370,bbg,265,244
51344376180,gcf,260,108
51344384080,geb,295,34
51344386477,aac,41,5
51344406821,cgd,59,71
51344424425,gcb,159,177
51344426414,egc,182,73
51344466103,ccg,181,178
51344467785,dad,204,55
51344487016,dbg,108,73
51344496731,gdb,89,148
51344513660,aag,81,133
51344520481,gef,69,63
51344531899,abd,282,293
51344539357,dbg,81,75
51344548996,bbf,76,123
51344550386,dcc,253,125
51344561932,bcg,280,262
51344584452,dde,242,358
51344590246,agb,115,318
51344594801,gea,239,318
51344620924,gcg,65,6
51344622508,gbg,224,23
51344624366,bea,70,58
51344644324,gaf,291,300
51344644453,cbd,84,103
51344668386,ffg,215,175
51344683276,bde,251,145
51344700385,bab,1,153
51344702259,cbf,293,165
51344704144,gad,81,257
51344716656,ffc,37,145
51344728114,cgb,147,175
51344761300,ffd,50,98
51344817079,gad,41,282
51344818940,aad,153,131
51344852415,cff,45,139
51344868875,fbd,176,120
51344877375,bac,209,83
51344881212,dce,73,119
51344904092,ddg,116,146
51344906996,age,139,225
51344907046,dbe,222,221
51344917561,cdd,177,384
51344947886,gba,75,153
51344949347,ebe,66,218
51344972478,dab,208,115
51344995154,gff,269,255
51345006512,cge,104,284
51345009375,efc,245,49
51345035716,eec,10,83
51345066107,fec,79,65
51345078917,bfe,244,112
51345086388,agc,257,227
51345089073,fbb,123,364
51345092173,bdf,299,186
51345095249,feb,41,196
51345136018,aac,45,5
51345147511,bge,192,67
51345148608,bbd,219,22
51345162382,gde,296,254
51345168340,bgb,133,225
51345173378,bed,211,175
51345184794,aaf,247,61
51345193752,beb,191,276
51345212799,ccf,126,123
51345238141,gcc,267,145
51345240418,acd,50,33
51345256573,ggc,184,162
51345259160,bab,98,142
51345267588,daf,280,46
51345279917,gff,121,265
51345283150,geb,215,29
51345285875,fcb,137,70
51345325907,dcg,149,199
51345330418,ffa,156,86
51345334757,dfe,27,73
51345352399,cfe,67,126
51345358637,dfd,142,54
51345367084,dbe,280,258
51345369425,fac,132,78
51345397233,gbc,86,22
51345417051,fdc,207,5
51345437259,cdc,73,106
51345441938,eac,167,213
51345452222,dga,213,5
51345461908,gab,80,24
51345470555,cee,158,136
51345471425,ebb,94,221
51345479755,ccd,12,222
51345481931,eff,99,213
51345484337,ega,291,298
51345493967,cfa,267,43
51345511968,bbc,25,74
51345512895,dec,114,24
51345548913,egg,34,244
51345562222,ccc,12,111
51345568831,aed,12,70
51345579509,fab,201,187
51345584490,gbe,235,248
51345598551,feg,97,273
51345621716,eeg,109,76
51345621887,cff,149,113
51345629112,ecf,90,154
51345644503,acc,5,161
51345656475,aca,180,85
51345706982,gef,165,52
51345725285,fbb,26,345
51345800505,eca,284,95
51345806062,afb,46,77
51345809011,ddf,151,77
51345815711,cga,62,91
51345820634,ebc,232,423
51345832631,dcg,72,171
51345865453,efg,196,73
51345868911,faa,86,151
51345884893,dfb,155,96
51345888522,dgd,98,112
51345892142,geb,71,33
51345895461,gaa,130,39
51345898811,gef,54,56
51345934555,gcg,147,5
51345980679,fga,121,183
51345981528,bdd,154,320
51345983845,ead,159,95
51345995062,afb,269,90
51345995652,edb,23,251
51346019975,bcf,202,130
51346061731,fgf,9,186
51346095415,cae,33,235
51346096084,eaf,182,74
51346116627,aac,280,5
51346127187,fge,154,57
51346142691,bed,241,171
51346158132,dff,99,28
51346201046,edf,170,120
51346216804,dbd,198,25
51346222420,aeb,160,262
51346259529,ebd,22,121
51346263882,egf,12,183
51346275811,aec,129,84
51346284176,add,9,141
51346284411,cgb,2,175
51346293062,bbb,152,128
51346312677,efb,38,172
51346336273,fbc,296,247
51346340506,daf,261,52
51346375568,fdb,73,270
51346376785,eag,261,135
51346391593,cgd,297,61
51346399408,bbb,59,128
51346452776,dab,193,126
51346462936,bfb,185,16
51346463591,fgc,142,13
51346479236,efa,118,96
51346525078,dce,222,127
51346525445,aga,280,260
51346536773,adf,202,143
51346593386,fcg,287,134
51346601657,ged,242,66
51346638615,gbd,52,120
51346705244,fcc,165,90
51346708259,dgb,226,226
51346746836,gfb,160,129
51346779084,ded,146,173
51346781470,fdb,119,264
51346781528,ede,114,97
51346781642,cfa,227,41
51346791064,dcd,228,22
51346803977,eaa,157,93
51346818987,bag,108,299
51346831889,cgg,139,160
51346841643,bec,258,153
51346844300,abg,176,26
51346848461,ace,121,91
51346854668,bee,244,73
51346870388,gaa,133,42
51346892076,dec,76,24
51346913018,ced,58,21
51346938093,cba,223,22
51346942970,def,70,121
51346943772,ebb,93,214
51346945740,bba,119,110
51347005444,ffe,165,55
51347009321,agd,38,187
51347014390,deg,113,42
51347033892,bef,141,160
51347053820,eac,157,191
51347068985,fda,123,5
51347071459,ada,142,151
51347086462,gfe,87,17
51347138223,dca,138,15
51347171760,ebf,256,230
51347177610,gac,164,151
51347197584,fba,187,113
51347217506,cef,200,117
51347219738,cag,174,490
51347261850,dea,241,470
51347274427,edd,202,32
51347320974,aea,285,367
51347372719,ece,10,225
51347384465,gdc,17,255
51347385346,ccc,184,115
51347387384,afa,56,6
51347412087,ede,165,105
51347416212,dfb,193,97
51347462133,gae,40,212
51347474840,dgf,35,150
51347504644,fdd,5,82
51347507617,ecg,37,129
51347519231,agc,226,238
51347526758,ffd,292,86
51347534155,cec,246,57
51347540893,fcd,283,331
51347541729,dcd,81,22
51347556981,egg,87,219
51347569646,gbc,34,21
51347611824,eab,168,189
51347620725,adc,233,99
51347625190,acc,179,164
51347625671,edb,173,215
51347632178,cfg,19,199
51347634076,feb,42,172
51347654687,cde,221,219
51347664612,eec,243,97
51347702717,bcb,139,24
51347719274,bdf,26,174
51347737707,eba,17,27
51347747903,bgg,223,160
51347766795,cfa,33,38
51347781275,dfe,34,64
51347806118,dcf,191,297
51347827721,fgc,13,13
51347832689,bgd,97,151
51347834609,ead,138,89
51347852360,abe,260,303
51347896101,cad,184,321
51347908337,aab,268,180
51347914592,gdb,6,167
51347930100,ffb,181,113
51347944892,baf,178,28
51347952563,ceg,176,126
51347956683,fdc,218,5
51347965730,faf,114,96
51347985318,cac,90,197
51348010741,agf,286,357
51348013802,dfg,183,83
51348022361,daa,205,55
51348054837,dee,102,179
51348075655,gfc,73,264
51348078465,fcb,266,67
51348090641,fde,34,6
51348097779,dbg,193,62
51348111748,aae,170,246
51348134942,gdf,115,10
51348164216,cbc,42,166
51348186045,geg,215,212
51348192712,adg,8,34
51348193318,cab,9,158
51348218013,eda,280,10
51348226045,dgg,2,103
51348242778,dda,236,126
51348253532,bff,90,246
51348254539,cgg,97,142
51348260766,fce,114,145
51348276985,daa,130,51
51348278316,dad,132,51
51348284711,gde,246,276
51348337537,gdg,181,170
51348357871,ege,109,180
51348371289,ccf,65,142
51348375768,gec,71,5
51348402289,gee,50,168
51348419408,bdb,80,188
51348442563,gfb,295,105
51348450897,fgf,182,212
51348495804,geb,37,36
51348516771,ffe,268,49
51348525567,acb,18,49
51348529927,cgc,67,62
51348544347,bcf,120,150
51348551455,eee,140,162
51348565300,dfc,142,45
51348577541,aee,102,245
51348581391,eae,161,148
51348619185,cdg,294,78
51348644045,ade,54,183
51348652272,age,248,200
51348656495,edc,168,206
51348676330,cgf,42,140
51348692757,abc,34,39
51348700826,ffe,298,48
51348702405,bdc,107,283
51348710052,dcb,175,58
51348712263,bcc,192,86
51348723590,bfa,226,62
51348724960,cab,16,162
51348726116,bgc,61,116
51348757552,bgf,73,17
51348798657,deb,189,97
51348809041,eea,17,128
51348841785,eee,187,145
51348842972,gbb,114,5
51348844686,bda,214,68
51348867127,cbe,171,161
51348937397,dbe,158,291
51348959242,bfe,281,114
51348975606,dfc,209,52
51348979617,fda,63,5
51349005950,fab,203,209
51349012900,fee,165,54
51349015816,bcd,130,303
51349020800,cbc,147,152
51349021689,ace,94,98
51349025238,gcb,153,185
51349034494,ggf,293,129
51349046721,age,23,194
51349058261,gca,158,28
51349058774,caf,199,138
51349071112,bbe,201,172
51349076592,edg,45,9
51349082725,efe,293,238
51349084003,gcf,46,125
51349101984,gea,190,263
51349120081,aaf,27,71
51349122171,cag,37,421
51349135876,gag,295,114
51349136863,abf,290,294
51349152917,ebc,237,503
51349156349,dbb,191,5
51349189581,ggg,90,176
51349194809,fcg,269,127
51349230739,fag,296,88
51349242017,aad,53,141
51349245702,bce,206,131
51349259081,dfb,88,81
51349260884,ddc,177,99
51349266877,abb,239,315
51349281245,fae,242,258
51349296539,dag,291,175
51349330144,egd,249,93
51349340494,gfg,299,41
51349342155,fcf,5,164
51349344864,bae,61,79
51349413402,bbc,172,83
51349418867,acg,60,82
51349425811,fdf,150,78
51349431057,cfa,73,41
51349444885,gae,37,180
51349449563,acf,183,338
51349463907,gfd,70,147
51349465039,cbf,157,161
51349510992,ggg,256,197
51349526779,dge,21,134
51349537827,fea,40,126
51349539278,baa,87,82
51349552015,efa,29,92
51349564522,beg,44,203
51349590216,eaf,79,69
51349613997,gfc,168,274
51349676133,dda,3,134
51349700284,gga,76,12
51349701442,aeg,107,5
51349702309,daf,133,57
51349736724,feg,288,223
51349743461,dae,70,93
51349771128,edd,215,25
51349771799,bfa,236,68
51349773531,fdb,12,229
51349783336,ace,123,83
51349787515,aga,61,247
51349797371,fdf,295,92
51349802110,gcd,117,162
51349839895,fbe,202,26
51349841527,aab,153,149
51349856727,caa,47,290
51349858806,fef,65,222
51349875760,aaa,297,227
51349877768,bga,225,202
51349902560,edb,34,223
51349911507,dce,204,128
51349918337,cgb,41,166
51349930214,ggb,225,51
51349940039,cdg,276,92
51349973310,def,82,117
51349984532,cbg,75,246
51349999672,egb,155,160
51350021854,afe,233,35
51350053113,gdd,231,257
51350053650,acf,283,321
51350057531,geg,14,197
51350063018,ecf,23,157
51350065156,acd,277,31
51350074219,fba,251,109
51350084612,bga,68,183
51350099307,ffd,192,93
51350103431,dag,274,194
51350103468,eef,263,234
51350127063,fbf,28,232
51350162586,bad,122,5
51350174916,dbc,147,154
51350189962,dac,171,170
51350220880,dcd,187,20
51350247192,gdd,192,236
51350264820,ggd,216,5
51350294975,cfg,269,232
51350316129,bec,266,140
51350371370,fbg,186,21
51350401103,bdg,215,176
51350408695,gfc,121,230
51350414504,bee,239,62
51350422282,fad,77,22
51350448952,ccd,94,204
51350449174,fbe,256,30
51350455107,bed,26,200
51350493835,edc,29,177
51350546856,aag,85,156
51350559234,eeb,92,44
51350561311,bbe,147,182
51350568570,fgf,159,239
51350586465,ebe,100,228
51350598647,fdf,212,92
51350603957,dad,63,48
51350610597,fbc,281,269
51350613627,egg,185,201
51350638759,cfb,169,119
51350646724,gdc,272,249
51350696864,gac,195,140
51350703441,fdg,91,63
51350705252,bfg,73,169
51350714548,bfd,32,110
51350738091,dab,177,100
51350756791,efd,263,40
51350766829,dff,291,33
51350789038,dee,217,179
51350803572,ded,76,185
51350806625,gge,96,17
51350809219,fgb,34,127
51350822548,cca,18,115
51350835737,cce,132,49
51350843896,cde,119,212
51350857100,aff,265,242
51350863127,dcf,106,279
51350924418,ceb,257,214
51350940980,bga,246,161
51350965306,fff,15,221
51350965919,ecb,50,55
51350968118,cbe,260,167
51350971156,gab,231,23
51350981553,gbf,147,99
51351035125,eed,136,20
51351038697,agd,281,220
51351040560,cab,209,162
51351052239,bcb,246,21
51351101051,bdb,209,186
51351120286,dbb,227,5
51351121056,ebg,176,62
51351161558,dcc,153,140
51351178533,ffe,296,57
51351221678,agd,70,252
51351229234,efb,65,201
51351241418,fed,282,145
51351253207,efg,15,68
51351280922,abf,100,282
51351284559,cge,266,269
51351307709,ffb,214,101
51351344115,ebf,234,225
51351361511,cbe,230,161
51351363699,ddb,61,36
51351373495,ega,208,321
51351385021,bgb,8,193
51351404326,gfc,166,213
51351426568,eac,7,206
51351435556,dgg,267,95
51351436948,agg,95,218
51351447165,fdg,41,54
51351450762,cdf,205,71
51351459215,bfc,121,163
51351488304,cda,69,253
51351492793,ccb,251,219
51351515008,faf,173,92
51351516772,ged,32,69
51351538277,adf,183,141
51351560683,ddb,178,33
51351580589,aad,89,164
51351595066,cde,191,180
51351597982,gab,189,22
51351600953,cfb,218,114
51351622561,bce,175,123
51351632280,abc,240,32
51351633163,ggf,261,118
51351640711,dcf,181,225
51351674631,bca,46,183
51351694494,gdd,295,221
51351697566,gbg,72,25
51351698027,agb,161,378
51351713988,dbd,151,26
51351729163,bef,105,184
51351734386,gba,74,169
51351739276,cba,9,23
51351755508,cgg,63,124
51351775257,ddd,73,149
51351789684,aef,294,42
51351807711,gbc,268,24
51351814676,fcc,224,90
51351815402,fgf,275,258
51351850096,ada,244,126
51351870247,gcg,98,5
51351896977,abc,272,27
51351906389,dba,242,201
51351917882,bga,209,183
51351924239,cfd,238,83
51351934426,cga,229,84
51351958136,fca,289,82
51351963901,eef,240,255
51351968052,adc,143,98
51351984887,aba,237,242
51351997690,dgc,105,80
51352009487,bfe,119,112
51352019544,baf,146,26
51352027186,dbf,94,36
51352051509,cdb,70,118
51352073916,ecd,216,107
51352074484,ddg,79,121
51352074816,eea,151,144
51352117460,dfa,151,204
51352129937,bab,292,122
51352157050,gfa,123,280
51352175886,aga,69,205
51352179689,cdd,129,456
51352205550,fec,45,77
51352235808,adb,1,74
51352241864,def,275,101
51352248004,bca,162,168
51352259033,bde,233,145
51352262505,efa,284,76
51352284596,dga,60,5
51352305767,gda,53,131
51352313520,gdd,9,234
51352337313,afc,292,228
51352359675,fae,99,250
51352364650,gae,268,165
51352401379,adb,193,86
